icao24,ground_icao,ground_iata,ground_city,prev_dep_icao,prev_arr_icao,next_dep_icao,next_arr_icao,prev_arr_time_unix,next_dep_time_unix,prev_arr_time_utc,next_dep_time_utc,turnaround_min
c0506b,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYEG,1757104936,1757131999,2025-09-05T20:42:16+00:00,2025-09-06T04:13:19+00:00,451
c0506b,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYUL,1757136038,1757267317,2025-09-06T05:20:38+00:00,2025-09-07T17:48:37+00:00,2187
c0506b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757678169,1757683690,2025-09-12T11:56:09+00:00,2025-09-12T13:28:10+00:00,92
c0506b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1757902949,1757918012,2025-09-15T02:22:29+00:00,2025-09-15T06:33:32+00:00,251
c08537,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757096655,1757138402,2025-09-05T18:24:15+00:00,2025-09-06T06:00:02+00:00,695
c08537,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757150870,1757156588,2025-09-06T09:27:50+00:00,2025-09-06T11:03:08+00:00,95
c08537,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757159846,1757165190,2025-09-06T11:57:26+00:00,2025-09-06T13:26:30+00:00,89
c08537,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757168917,1757255820,2025-09-06T14:28:37+00:00,2025-09-07T14:37:00+00:00,1448
c08537,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757269976,1757311608,2025-09-07T18:32:56+00:00,2025-09-08T06:06:48+00:00,693
c08537,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757323398,1757845177,2025-09-08T09:23:18+00:00,2025-09-14T10:19:37+00:00,8696
c02ee9,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757606445,1757617142,2025-09-11T16:00:45+00:00,2025-09-11T18:59:02+00:00,178
c07f01,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYEG,1757084984,1757336768,2025-09-05T15:09:44+00:00,2025-09-08T13:06:08+00:00,4196
c052e0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757050649,1757063538,2025-09-05T05:37:29+00:00,2025-09-05T09:12:18+00:00,214
c07996,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757112055,1757722886,2025-09-05T22:40:55+00:00,2025-09-13T00:21:26+00:00,10180
c06120,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757107155,1757365921,2025-09-05T21:19:15+00:00,2025-09-08T21:12:01+00:00,4312
c066f0,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYUL,1757371318,1757376015,2025-09-08T22:41:58+00:00,2025-09-09T00:00:15+00:00,78
c066f0,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYZ,1757391929,1757413116,2025-09-09T04:25:29+00:00,2025-09-09T10:18:36+00:00,353
c066f0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757416457,1757561708,2025-09-09T11:14:17+00:00,2025-09-11T03:35:08+00:00,2420
c066f0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757564896,1757585482,2025-09-11T04:28:16+00:00,2025-09-11T10:11:22+00:00,343
c066f0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757589386,1757595577,2025-09-11T11:16:26+00:00,2025-09-11T12:59:37+00:00,103
c066f0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757599163,1757603959,2025-09-11T13:59:23+00:00,2025-09-11T15:19:19+00:00,79
c066f0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757607169,1757704217,2025-09-11T16:12:49+00:00,2025-09-12T19:10:17+00:00,1617
c066f0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757708006,1757712136,2025-09-12T20:13:26+00:00,2025-09-12T21:22:16+00:00,68
c066f0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757715660,1757823465,2025-09-12T22:21:00+00:00,2025-09-14T04:17:45+00:00,1796
c066f0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757827074,1757885057,2025-09-14T05:17:54+00:00,2025-09-14T21:24:17+00:00,966
c066f0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757888287,1757963762,2025-09-14T22:18:07+00:00,2025-09-15T19:16:02+00:00,1257
c066f0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757967524,1757972130,2025-09-15T20:18:44+00:00,2025-09-15T21:35:30+00:00,76
c03487,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYYC,1757305461,1757644430,2025-09-08T04:24:21+00:00,2025-09-12T02:33:50+00:00,5649
c03487,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757658124,1757680429,2025-09-12T06:22:04+00:00,2025-09-12T12:33:49+00:00,371
c03487,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757693068,1757855135,2025-09-12T16:04:28+00:00,2025-09-14T13:05:35+00:00,2701
c03487,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757868359,1757877240,2025-09-14T16:45:59+00:00,2025-09-14T19:14:00+00:00,148
c0884f,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYUL,1757177546,1757183614,2025-09-06T16:52:26+00:00,2025-09-06T18:33:34+00:00,101
c0884f,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYZ,1757199592,1757205077,2025-09-06T22:59:52+00:00,2025-09-07T00:31:17+00:00,91
c06189,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1757120900,1757157529,2025-09-06T01:08:20+00:00,2025-09-06T11:18:49+00:00,610
c06189,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1757175496,1757180342,2025-09-06T16:18:16+00:00,2025-09-06T17:39:02+00:00,80
c06189,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1757194792,1757612054,2025-09-06T21:39:52+00:00,2025-09-11T17:34:14+00:00,6954
c0371f,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757122941,1757175180,2025-09-06T01:42:21+00:00,2025-09-06T16:13:00+00:00,870
c0371f,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757179079,1757183211,2025-09-06T17:17:59+00:00,2025-09-06T18:26:51+00:00,68
c0371f,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757187011,1757366029,2025-09-06T19:30:11+00:00,2025-09-08T21:13:49+00:00,2983
c0371f,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757859239,1757869710,2025-09-14T14:13:59+00:00,2025-09-14T17:08:30+00:00,174
c023bd,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYZ,1757189948,1757443488,2025-09-06T20:19:08+00:00,2025-09-09T18:44:48+00:00,4225
c023bd,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757446808,1757703393,2025-09-09T19:40:08+00:00,2025-09-12T18:56:33+00:00,4276
c027d1,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757151357,1757295686,2025-09-06T09:35:57+00:00,2025-09-08T01:41:26+00:00,2405
c027d1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757313380,1757320560,2025-09-08T06:36:20+00:00,2025-09-08T08:36:00+00:00,119
c05186,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757128125,1757692534,2025-09-06T03:08:45+00:00,2025-09-12T15:55:34+00:00,9406
c05818,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1757125660,1757264763,2025-09-06T02:27:40+00:00,2025-09-07T17:06:03+00:00,2318
c043cb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757178625,1757186090,2025-09-06T17:10:25+00:00,2025-09-06T19:14:50+00:00,124
c043cb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757198050,1757203734,2025-09-06T22:34:10+00:00,2025-09-07T00:08:54+00:00,94
c043cb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYEG,1757217099,1757359084,2025-09-07T03:51:39+00:00,2025-09-08T19:18:04+00:00,2366
c043cb,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757565231,1757586978,2025-09-11T04:33:51+00:00,2025-09-11T10:36:18+00:00,362
c043cb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757601824,1757607092,2025-09-11T14:43:44+00:00,2025-09-11T16:11:32+00:00,87
c043cb,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757671012,1757903554,2025-09-12T09:56:52+00:00,2025-09-15T02:32:34+00:00,3875
c043cb,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757919502,1757956517,2025-09-15T06:58:22+00:00,2025-09-15T17:15:17+00:00,616
c017d7,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1757535986,1757622306,2025-09-10T20:26:26+00:00,2025-09-11T20:25:06+00:00,1438
c046f7,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757192605,1757557964,2025-09-06T21:03:25+00:00,2025-09-11T02:32:44+00:00,6089
c046f7,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYUL,1757571596,1757867303,2025-09-11T06:19:56+00:00,2025-09-14T16:28:23+00:00,4928
c01a05,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1757425517,1757959476,2025-09-09T13:45:17+00:00,2025-09-15T18:04:36+00:00,8899
c060ca,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757176288,1757181306,2025-09-06T16:31:28+00:00,2025-09-06T17:55:06+00:00,83
c060ca,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757281938,1757424275,2025-09-07T21:52:18+00:00,2025-09-09T13:24:35+00:00,2372
c060ca,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757438271,1757443481,2025-09-09T17:17:51+00:00,2025-09-09T18:44:41+00:00,86
c060ca,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757455975,1757466833,2025-09-09T22:12:55+00:00,2025-09-10T01:13:53+00:00,180
c060ca,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757480147,1757509860,2025-09-10T04:55:47+00:00,2025-09-10T13:11:00+00:00,495
c060ca,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757522239,1757597349,2025-09-10T16:37:19+00:00,2025-09-11T13:29:09+00:00,1251
c060ca,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757611013,1757616601,2025-09-11T17:16:53+00:00,2025-09-11T18:50:01+00:00,93
c058be,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757367551,1757793930,2025-09-08T21:39:11+00:00,2025-09-13T20:05:30+00:00,7106
c058be,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYVR,1757884356,1757931937,2025-09-14T21:12:36+00:00,2025-09-15T10:25:37+00:00,793
c06a7f,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757193719,1757377136,2025-09-06T21:21:59+00:00,2025-09-09T00:18:56+00:00,3056
c06a7f,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757380212,1757793875,2025-09-09T01:10:12+00:00,2025-09-13T20:04:35+00:00,6894
c0193b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757195623,1757212141,2025-09-06T21:53:43+00:00,2025-09-07T02:29:01+00:00,275
c08853,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757352368,1757357882,2025-09-08T17:26:08+00:00,2025-09-08T18:58:02+00:00,91
c08853,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757369906,1757601333,2025-09-08T22:18:26+00:00,2025-09-11T14:35:33+00:00,3857
c08853,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757650753,1757675042,2025-09-12T04:19:13+00:00,2025-09-12T11:04:02+00:00,404
c08853,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757678489,1757683302,2025-09-12T12:01:29+00:00,2025-09-12T13:21:42+00:00,80
c08853,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757697608,1757702792,2025-09-12T17:20:08+00:00,2025-09-12T18:46:32+00:00,86
c0617a,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757181190,1757186176,2025-09-06T17:53:10+00:00,2025-09-06T19:16:16+00:00,83
c0617a,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757189999,1757363982,2025-09-06T20:19:59+00:00,2025-09-08T20:39:42+00:00,2899
c00e6c,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757916656,1757921206,2025-09-15T06:10:56+00:00,2025-09-15T07:26:46+00:00,75
c07a14,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757195414,1757376549,2025-09-06T21:50:14+00:00,2025-09-09T00:09:09+00:00,3018
c008a9,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757480759,1757489090,2025-09-10T05:05:59+00:00,2025-09-10T07:24:50+00:00,138
c008a9,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYVR,1757502581,1757591384,2025-09-10T11:09:41+00:00,2025-09-11T11:49:44+00:00,1480
c008a9,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757912244,1757920720,2025-09-15T04:57:24+00:00,2025-09-15T07:18:40+00:00,141
c05060,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYUL,1757142106,1757225486,2025-09-06T07:01:46+00:00,2025-09-07T06:11:26+00:00,1389
c05060,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYEG,1757241479,1757419878,2025-09-07T10:37:59+00:00,2025-09-09T12:11:18+00:00,2973
c05060,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYVR,1757519816,1757642950,2025-09-10T15:56:56+00:00,2025-09-12T02:09:10+00:00,2052
c00fe2,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYEG,1757267410,1757340019,2025-09-07T17:50:10+00:00,2025-09-08T14:00:19+00:00,1210
c00f34,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757226035,1757233083,2025-09-07T06:20:35+00:00,2025-09-07T08:18:03+00:00,117
c07866,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757279487,1757696812,2025-09-07T21:11:27+00:00,2025-09-12T17:06:52+00:00,6955
c0759f,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757276919,1757349134,2025-09-07T20:28:39+00:00,2025-09-08T16:32:14+00:00,1203
c05f01,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYEG,1757278226,1757381166,2025-09-07T20:50:26+00:00,2025-09-09T01:26:06+00:00,1715
c05f01,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1757456999,1757523400,2025-09-09T22:29:59+00:00,2025-09-10T16:56:40+00:00,1106
c05f01,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYEG,1757550768,1757615910,2025-09-11T00:32:48+00:00,2025-09-11T18:38:30+00:00,1085
c04d0a,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757792806,1757865160,2025-09-13T19:46:46+00:00,2025-09-14T15:52:40+00:00,1205
c02358,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757223016,1757237317,2025-09-07T05:30:16+00:00,2025-09-07T09:28:37+00:00,238
c02358,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757240996,1757910313,2025-09-07T10:29:56+00:00,2025-09-15T04:25:13+00:00,11155
c02358,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757913748,1757927584,2025-09-15T05:22:28+00:00,2025-09-15T09:13:04+00:00,230
c0584f,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757543488,1757623360,2025-09-10T22:31:28+00:00,2025-09-11T20:42:40+00:00,1331
c0584f,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757626583,1757970167,2025-09-11T21:36:23+00:00,2025-09-15T21:02:47+00:00,5726
c02fe7,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757386573,1757510154,2025-09-09T02:56:13+00:00,2025-09-10T13:15:54+00:00,2059
c02fe7,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757513969,1757596800,2025-09-10T14:19:29+00:00,2025-09-11T13:20:00+00:00,1380
c071a4,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYVR,1757330264,1757335029,2025-09-08T11:17:44+00:00,2025-09-08T12:37:09+00:00,79
c071a4,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYEG,1757353044,1757359404,2025-09-08T17:37:24+00:00,2025-09-08T19:23:24+00:00,106
c052d7,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757315919,1757348014,2025-09-08T07:18:39+00:00,2025-09-08T16:13:34+00:00,534
c080db,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757344464,1757350661,2025-09-08T15:14:24+00:00,2025-09-08T16:57:41+00:00,103
c080db,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1757471957,1757513670,2025-09-10T02:39:17+00:00,2025-09-10T14:14:30+00:00,695
c080db,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757517591,1757522102,2025-09-10T15:19:51+00:00,2025-09-10T16:35:02+00:00,75
c080db,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757787068,1757830236,2025-09-13T18:11:08+00:00,2025-09-14T06:10:36+00:00,719
c04aca,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757306245,1757317118,2025-09-08T04:37:25+00:00,2025-09-08T07:38:38+00:00,181
c055f5,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1757876907,1757969729,2025-09-14T19:08:27+00:00,2025-09-15T20:55:29+00:00,1547
c011b6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757539966,1757733824,2025-09-10T21:32:46+00:00,2025-09-13T03:23:44+00:00,3230
c050b7,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757629969,1757649965,2025-09-11T22:32:49+00:00,2025-09-12T04:06:05+00:00,333
c050b7,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757653751,1757959407,2025-09-12T05:09:11+00:00,2025-09-15T18:03:27+00:00,5094
c07525,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757369950,1757539267,2025-09-08T22:19:10+00:00,2025-09-10T21:21:07+00:00,2821
c07686,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1757358650,1757537510,2025-09-08T19:10:50+00:00,2025-09-10T20:51:50+00:00,2981
c07686,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYVR,1757539753,1757593595,2025-09-10T21:29:13+00:00,2025-09-11T12:26:35+00:00,897
c07686,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757599154,1757695162,2025-09-11T13:59:14+00:00,2025-09-12T16:39:22+00:00,1600
c07686,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYYC,1757701433,1757714210,2025-09-12T18:23:53+00:00,2025-09-12T21:56:50+00:00,212
c07686,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYEG,1757716603,1757790874,2025-09-12T22:36:43+00:00,2025-09-13T19:14:34+00:00,1237
c07686,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1757818919,1757820253,2025-09-14T03:01:59+00:00,2025-09-14T03:24:13+00:00,22
c08177,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757350556,1757354986,2025-09-08T16:55:56+00:00,2025-09-08T18:09:46+00:00,73
c00899,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1757429575,1757434881,2025-09-09T14:52:55+00:00,2025-09-09T16:21:21+00:00,88
c00899,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757438615,1757442351,2025-09-09T17:23:35+00:00,2025-09-09T18:25:51+00:00,62
c00899,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757564171,1757599594,2025-09-11T04:16:11+00:00,2025-09-11T14:06:34+00:00,590
c00899,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757603579,1757608063,2025-09-11T15:12:59+00:00,2025-09-11T16:27:43+00:00,74
c00899,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757611548,1757616158,2025-09-11T17:25:48+00:00,2025-09-11T18:42:38+00:00,76
c00899,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757649868,1757691752,2025-09-12T04:04:28+00:00,2025-09-12T15:42:32+00:00,698
c00899,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757787553,1757792112,2025-09-13T18:19:13+00:00,2025-09-13T19:35:12+00:00,75
c00899,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757796057,1757861046,2025-09-13T20:40:57+00:00,2025-09-14T14:44:06+00:00,1083
c00899,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757960609,1757965502,2025-09-15T18:23:29+00:00,2025-09-15T19:45:02+00:00,81
c0617c,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYVR,1757535632,1757589014,2025-09-10T20:20:32+00:00,2025-09-11T11:10:14+00:00,889
c0617c,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1757607464,1757612319,2025-09-11T16:17:44+00:00,2025-09-11T17:38:39+00:00,80
c0617c,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757628210,1757901152,2025-09-11T22:03:30+00:00,2025-09-15T01:52:32+00:00,4549
c0617c,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYUL,1757917610,1757949634,2025-09-15T06:26:50+00:00,2025-09-15T15:20:34+00:00,533
740823,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757338703,1757345761,2025-09-08T13:38:23+00:00,2025-09-08T15:36:01+00:00,117
740823,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757348987,1757679940,2025-09-08T16:29:47+00:00,2025-09-12T12:25:40+00:00,5515
740823,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757683315,1757691690,2025-09-12T13:21:55+00:00,2025-09-12T15:41:30+00:00,139
740823,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757694899,1757939593,2025-09-12T16:34:59+00:00,2025-09-15T12:33:13+00:00,4078
740823,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757943237,1757950209,2025-09-15T13:33:57+00:00,2025-09-15T15:30:09+00:00,116
c0220d,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757391028,1757415633,2025-09-09T04:10:28+00:00,2025-09-09T11:00:33+00:00,410
c0220d,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYC,1757957638,1757969054,2025-09-15T17:33:58+00:00,2025-09-15T20:44:14+00:00,190
c0424e,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757332092,1757520282,2025-09-08T11:48:12+00:00,2025-09-10T16:04:42+00:00,3136
c05dd8,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757308843,1757322822,2025-09-08T05:20:43+00:00,2025-09-08T09:13:42+00:00,232
c05dd8,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757326372,1757478992,2025-09-08T10:12:52+00:00,2025-09-10T04:36:32+00:00,2543
c05dd8,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757482327,1757495284,2025-09-10T05:32:07+00:00,2025-09-10T09:08:04+00:00,215
c058dd,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757365846,1757968272,2025-09-08T21:10:46+00:00,2025-09-15T20:31:12+00:00,10040
c06aac,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757294517,1757967000,2025-09-08T01:21:57+00:00,2025-09-15T20:10:00+00:00,11208
c01f1e,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1757434794,1757444442,2025-09-09T16:19:54+00:00,2025-09-09T19:00:42+00:00,160
c01f1e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1757677408,1757687735,2025-09-12T11:43:28+00:00,2025-09-12T14:35:35+00:00,172
c01f1e,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757802682,1757808555,2025-09-13T22:31:22+00:00,2025-09-14T00:09:15+00:00,97
c01f1e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757823958,1757859548,2025-09-14T04:25:58+00:00,2025-09-14T14:19:08+00:00,593
c01dac,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1757436292,1757473418,2025-09-09T16:44:52+00:00,2025-09-10T03:03:38+00:00,618
c01dac,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYZ,1757477504,1757484025,2025-09-10T04:11:44+00:00,2025-09-10T06:00:25+00:00,108
c01dac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757499716,1757505889,2025-09-10T10:21:56+00:00,2025-09-10T12:04:49+00:00,102
c01dac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1757521857,1757531079,2025-09-10T16:30:57+00:00,2025-09-10T19:04:39+00:00,153
c01dac,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757655749,1757660751,2025-09-12T05:42:29+00:00,2025-09-12T07:05:51+00:00,83
c01dac,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757673562,1757703190,2025-09-12T10:39:22+00:00,2025-09-12T18:53:10+00:00,493
a500fa,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757428160,1757792901,2025-09-09T14:29:20+00:00,2025-09-13T19:48:21+00:00,6079
c051ec,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757428938,1757436870,2025-09-09T14:42:18+00:00,2025-09-09T16:54:30+00:00,132
c06c94,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757693579,1757701624,2025-09-12T16:12:59+00:00,2025-09-12T18:27:04+00:00,134
c051e2,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757394790,1757402891,2025-09-09T05:13:10+00:00,2025-09-09T07:28:11+00:00,135
